 sig=          -1
 dt=   9.9999999999999994E-012
 steps=     2000000
 x0=  0.19499999284744263        1.3961999416351318        8.1237001419067383     
 u=   700000.00000000000     
 v_perp=   630000.00000000000     

istep          p0              t0              rout            zout
   23700    1.1431443768E+00    1.7480940149E-01    8.2580978253E+00
   23800    1.1430406096E+00    1.7474408635E-01    8.2586714244E+00
   23900    1.1429368273E+00    1.7467885278E-01    8.2592450800E+00
   24000    1.1428330300E+00    1.7461370078E-01    8.2598187921E+00
   24100    1.1427292178E+00    1.7454863033E-01    8.2603925608E+00
   24200    1.1426253908E+00    1.7448364144E-01    8.2609663860E+00
   24300    1.1425215491E+00    1.7441873410E-01    8.2615402678E+00
   24400    1.1424176927E+00    1.7435390830E-01    8.2621142062E+00
   24500    1.1423138217E+00    1.7428916404E-01    8.2626882013E+00
   24600    1.1422099363E+00    1.7422450131E-01    8.2632622529E+00
   24700    1.1421060364E+00    1.7415992011E-01    8.2638363613E+00
   24800    1.1420021223E+00    1.7409542042E-01    8.2644105263E+00
   24900    1.1418981939E+00    1.7403100225E-01    8.2649847481E+00
   25000    1.1417942514E+00    1.7396666559E-01    8.2655590266E+00
   25100    1.1416902949E+00    1.7390241044E-01    8.2661333618E+00
   25200    1.1415863244E+00    1.7383823678E-01    8.2667077538E+00
   25300    1.1414823400E+00    1.7377414461E-01    8.2672822027E+00
   25400    1.1413783418E+00    1.7371013392E-01    8.2678567083E+00
   25500    1.1412743299E+00    1.7364620472E-01    8.2684312708E+00
   25600    1.1411703043E+00    1.7358235698E-01    8.2690058902E+00
   25700    1.1410662653E+00    1.7351859071E-01    8.2695805664E+00
   25800    1.1409622128E+00    1.7345490590E-01    8.2701552996E+00
   25900    1.1408581469E+00    1.7339130254E-01    8.2707300897E+00
   26000    1.1407540677E+00    1.7332778063E-01    8.2713049368E+00
   26100    1.1406499754E+00    1.7326434016E-01    8.2718798408E+00
   26200    1.1405458699E+00    1.7320098112E-01    8.2724548019E+00
   26300    1.1404417514E+00    1.7313770351E-01    8.2730298199E+00
   26400    1.1403376200E+00    1.7307450731E-01    8.2736048950E+00
   26500    1.1402334757E+00    1.7301139253E-01    8.2741800272E+00
   26600    1.1401293187E+00    1.7294835915E-01    8.2747552164E+00
   26700    1.1400251489E+00    1.7288540717E-01    8.2753304628E+00
   26800    1.1399209666E+00    1.7282253658E-01    8.2759057663E+00
   26900    1.1398167717E+00    1.7275974737E-01    8.2764811269E+00
   27000    1.1397125644E+00    1.7269703954E-01    8.2770565447E+00
   27100    1.1396083448E+00    1.7263441307E-01    8.2776320197E+00
   27200    1.1395041129E+00    1.7257186797E-01    8.2782075519E+00
   27300    1.1393998689E+00    1.7250940422E-01    8.2787831414E+00
   27400    1.1392956127E+00    1.7244702181E-01    8.2793587881E+00
   27500    1.1391913446E+00    1.7238472075E-01    8.2799344921E+00
   27600    1.1390870645E+00    1.7232250101E-01    8.2805102534E+00
   27700    1.1389827726E+00    1.7226036259E-01    8.2810860720E+00
   27800    1.1388784689E+00    1.7219830549E-01    8.2816619480E+00
   27900    1.1387741536E+00    1.7213632970E-01    8.2822378813E+00
   28000    1.1386698267E+00    1.7207443520E-01    8.2828138720E+00
   28100    1.1385654882E+00    1.7201262200E-01    8.2833899201E+00
   28200    1.1384611384E+00    1.7195089008E-01    8.2839660257E+00
   28300    1.1383567773E+00    1.7188923942E-01    8.2845421886E+00
   28400    1.1382524049E+00    1.7182767004E-01    8.2851184091E+00
   28500    1.1381480213E+00    1.7176618191E-01    8.2856946871E+00
   28600    1.1380436267E+00    1.7170477503E-01    8.2862710225E+00
   28700    1.1379392211E+00    1.7164344939E-01    8.2868474155E+00
   28800    1.1378348045E+00    1.7158220498E-01    8.2874238661E+00
   28900    1.1377303772E+00    1.7152104179E-01    8.2880003742E+00
   29000    1.1376259391E+00    1.7145995982E-01    8.2885769399E+00
   29100    1.1375214904E+00    1.7139895905E-01    8.2891535632E+00
   29200    1.1374170310E+00    1.7133803948E-01    8.2897302442E+00
   29300    1.1373125612E+00    1.7127720109E-01    8.2903069828E+00
   29400    1.1372080811E+00    1.7121644388E-01    8.2908837791E+00
   29500    1.1371035905E+00    1.7115576784E-01    8.2914606331E+00
   29600    1.1369990898E+00    1.7109517296E-01    8.2920375449E+00
   29700    1.1368945789E+00    1.7103465923E-01    8.2926145143E+00
   29800    1.1367900579E+00    1.7097422664E-01    8.2931915416E+00
   29900    1.1366855270E+00    1.7091387518E-01    8.2937686266E+00
   30000    1.1365809861E+00    1.7085360484E-01    8.2943457694E+00
   30100    1.1364764355E+00    1.7079341562E-01    8.2949229700E+00
   30200    1.1363718751E+00    1.7073330750E-01    8.2955002285E+00
   30300    1.1362673051E+00    1.7067328047E-01    8.2960775448E+00
   30400    1.1361627255E+00    1.7061333452E-01    8.2966549191E+00
   30500    1.1360581364E+00    1.7055346965E-01    8.2972323512E+00
   30600    1.1359535379E+00    1.7049368584E-01    8.2978098412E+00
   30700    1.1358489301E+00    1.7043398308E-01    8.2983873892E+00
   30800    1.1357443131E+00    1.7037436137E-01    8.2989649952E+00
   30900    1.1356396870E+00    1.7031482069E-01    8.2995426591E+00
   31000    1.1355350517E+00    1.7025536103E-01    8.3001203811E+00
   31100    1.1354304076E+00    1.7019598239E-01    8.3006981611E+00
   31200    1.1353257545E+00    1.7013668475E-01    8.3012759991E+00
   31300    1.1352210926E+00    1.7007746810E-01    8.3018538952E+00
   31400    1.1351164219E+00    1.7001833243E-01    8.3024318494E+00
   31500    1.1350117427E+00    1.6995927774E-01    8.3030098617E+00
   31600    1.1349070548E+00    1.6990030400E-01    8.3035879321E+00
   31700    1.1348023585E+00    1.6984141122E-01    8.3041660606E+00
   31800    1.1346976538E+00    1.6978259937E-01    8.3047442473E+00
   31900    1.1345929408E+00    1.6972386846E-01    8.3053224923E+00
   32000    1.1344882195E+00    1.6966521846E-01    8.3059007954E+00
   32100    1.1343834901E+00    1.6960664936E-01    8.3064791567E+00
   32200    1.1342787527E+00    1.6954816117E-01    8.3070575763E+00
   32300    1.1341740072E+00    1.6948975385E-01    8.3076360541E+00
   32400    1.1340692539E+00    1.6943142741E-01    8.3082145903E+00
   32500    1.1339644927E+00    1.6937318184E-01    8.3087931847E+00
   32600    1.1338597239E+00    1.6931501711E-01    8.3093718375E+00
   32700    1.1337549473E+00    1.6925693322E-01    8.3099505486E+00
   32800    1.1336501632E+00    1.6919893016E-01    8.3105293181E+00
   32900    1.1335453717E+00    1.6914100792E-01    8.3111081459E+00
   33000    1.1334405727E+00    1.6908316648E-01    8.3116870322E+00
   33100    1.1333357664E+00    1.6902540584E-01    8.3122659769E+00
   33200    1.1332309528E+00    1.6896772598E-01    8.3128449800E+00
   33300    1.1331261322E+00    1.6891012689E-01    8.3134240416E+00
   33400    1.1330213044E+00    1.6885260855E-01    8.3140031616E+00
   33500    1.1329164697E+00    1.6879517097E-01    8.3145823402E+00
   33600    1.1328116280E+00    1.6873781412E-01    8.3151615773E+00
   33700    1.1327067795E+00    1.6868053799E-01    8.3157408729E+00
   33800    1.1326019243E+00    1.6862334257E-01    8.3163202271E+00
   33900    1.1324970625E+00    1.6856622785E-01    8.3168996398E+00
   34000    1.1323921940E+00    1.6850919381E-01    8.3174791112E+00
   34100    1.1322873191E+00    1.6845224045E-01    8.3180586411E+00
   34200    1.1321824377E+00    1.6839536775E-01    8.3186382297E+00
